"Gmt.time","Open","High","Low","Close","Volume"
"10.01.2017 21:30:00.000",1.01645,1.01654,1.01638,1.01648,207419997.6922
"10.01.2017 21:45:00.000",1.01648,1.0168,1.01648,1.01674,447389998.436
"10.01.2017 22:00:00.000",1.01676,1.01682,1.01654,1.01682,108800000.9061
"10.01.2017 22:15:00.000",1.01679,1.0168,1.01621,1.01631,237629996.5382
"10.01.2017 22:30:00.000",1.01631,1.01707,1.0163,1.01641,432850002.2891
"10.01.2017 22:45:00.000",1.01641,1.01704,1.01623,1.01635,737580007.5533
"10.01.2017 23:00:00.000",1.01634,1.01693,1.01634,1.01693,499350002.2888
"10.01.2017 23:15:00.000",1.01694,1.01707,1.01672,1.01681,341879999.6377
"10.01.2017 23:30:00.000",1.01681,1.01682,1.0167,1.01671,287229998.5885
"10.01.2017 23:45:00.000",1.0167,1.01689,1.01653,1.01683,583659997.9402
"11.01.2017 00:00:00.000",1.01683,1.0169,1.01617,1.01626,1350569995.8801
"11.01.2017 00:15:00.000",1.01626,1.01652,1.0162,1.01643,831729990.0055
"11.01.2017 00:30:00.000",1.01643,1.01653,1.01604,1.01612,1300689987.1827
"11.01.2017 00:45:00.000",1.01612,1.01683,1.01612,1.01644,1127299985.8856
"11.01.2017 01:00:00.000",1.01645,1.01727,1.01633,1.01696,1537460006.7139
"11.01.2017 01:15:00.000",1.01696,1.01698,1.0163,1.0164,873190015.7928
"11.01.2017 01:30:00.000",1.01643,1.01667,1.01606,1.01611,834099990.8446
"11.01.2017 01:45:00.000",1.01611,1.01641,1.01575,1.01641,747379993.4387
"11.01.2017 02:00:00.000",1.01642,1.01687,1.01622,1.01674,1207900012.97
"11.01.2017 02:15:00.000",1.01675,1.01735,1.01649,1.01734,965389999.3894
"11.01.2017 02:30:00.000",1.01734,1.01788,1.01729,1.01755,985100004.196
"11.01.2017 02:45:00.000",1.01752,1.01775,1.01721,1.01754,1066960008.6214
"11.01.2017 03:00:00.000",1.01754,1.01818,1.0174,1.01793,1254219986.9154
"11.01.2017 03:15:00.000",1.01793,1.01804,1.01705,1.01709,912469995.4987
"11.01.2017 03:30:00.000",1.01709,1.01771,1.01706,1.01765,1248039997.1006
"11.01.2017 03:45:00.000",1.01765,1.01783,1.01703,1.01757,1191800006.8665
"11.01.2017 04:00:00.000",1.01756,1.01824,1.01691,1.01738,2010950023.6509
"11.01.2017 04:15:00.000",1.01738,1.01789,1.01719,1.01759,1303599988.9373
"11.01.2017 04:30:00.000",1.01758,1.01765,1.01726,1.01742,1133290002.823
"11.01.2017 04:45:00.000",1.01744,1.01744,1.01702,1.01707,890339990.6158
"11.01.2017 05:00:00.000",1.01707,1.0174,1.01706,1.01735,799200008.3924
"11.01.2017 05:15:00.000",1.01737,1.0176,1.01712,1.01753,1047789993.286
"11.01.2017 05:30:00.000",1.01753,1.01753,1.01692,1.01699,787799993.5149
"11.01.2017 05:45:00.000",1.01697,1.01735,1.01694,1.01722,580839998.7219
"11.01.2017 06:00:00.000",1.01722,1.01722,1.01654,1.01693,1411769994.7358
"11.01.2017 06:15:00.000",1.01692,1.01735,1.01673,1.01719,802580004.6923
"11.01.2017 06:30:00.000",1.01719,1.01724,1.01666,1.01666,818080001.8312
"11.01.2017 06:45:00.000",1.01665,1.01676,1.01581,1.01591,700570008.2778
"11.01.2017 07:00:00.000",1.01593,1.01658,1.01593,1.01638,941909994.1254
"11.01.2017 07:15:00.000",1.01638,1.01638,1.01582,1.01584,1212190000.534
"11.01.2017 07:30:00.000",1.01583,1.01618,1.01566,1.01596,1533269996.643
"11.01.2017 07:45:00.000",1.01596,1.01652,1.01557,1.01575,1250319988.2508
"11.01.2017 08:00:00.000",1.01576,1.01659,1.01566,1.01657,1613249999.9999
"11.01.2017 08:15:00.000",1.01657,1.01664,1.01551,1.01594,2411039978.0273
"11.01.2017 08:30:00.000",1.01591,1.01677,1.01569,1.01671,1538969997.4061
"11.01.2017 08:45:00.000",1.01672,1.01692,1.01647,1.01655,1159280006.4086
"11.01.2017 09:00:00.000",1.01654,1.01774,1.01638,1.01764,1463860004.4251
"11.01.2017 09:15:00.000",1.01765,1.0182,1.01756,1.01762,1445120002.7466
"11.01.2017 09:30:00.000",1.01761,1.01958,1.01729,1.01919,2104840003.9673
"11.01.2017 09:45:00.000",1.01918,1.01928,1.01852,1.01852,1579269992.8282
"11.01.2017 10:00:00.000",1.01852,1.01886,1.01812,1.0182,1733650016.7849
"11.01.2017 10:15:00.000",1.0182,1.01973,1.01801,1.01968,1488139995.575
"11.01.2017 10:30:00.000",1.01968,1.02031,1.01919,1.02025,1803320003.5095
"11.01.2017 10:45:00.000",1.02026,1.02026,1.01958,1.0198,1139869995.1173
"11.01.2017 11:00:00.000",1.0198,1.02016,1.01935,1.01964,1463550006.8664
"11.01.2017 11:15:00.000",1.01964,1.02016,1.01948,1.02001,1648879993.4387
"11.01.2017 11:30:00.000",1.02001,1.02069,1.01988,1.02041,1497110000.6106
"11.01.2017 11:45:00.000",1.02041,1.02055,1.02007,1.02024,1448160002.7084
"11.01.2017 12:00:00.000",1.02024,1.02156,1.02011,1.02112,2199120010.376
"11.01.2017 12:15:00.000",1.0211,1.02113,1.02049,1.02062,1718070003.5097
"11.01.2017 12:30:00.000",1.02061,1.02081,1.01977,1.01988,1467550010.6811
"11.01.2017 12:45:00.000",1.01989,1.02091,1.0196,1.02085,1833069999.6948
"11.01.2017 13:00:00.000",1.02082,1.02149,1.02064,1.02066,1750130012.5122
"11.01.2017 13:15:00.000",1.02064,1.02107,1.01981,1.02063,2742050033.5694
"11.01.2017 13:30:00.000",1.02063,1.02099,1.02023,1.02046,1854920013.4277
"11.01.2017 13:45:00.000",1.02048,1.02084,1.01989,1.02033,1564199996.9481
"11.01.2017 14:00:00.000",1.02033,1.02077,1.01995,1.02047,1815469993.5912
"11.01.2017 14:15:00.000",1.02047,1.02194,1.02033,1.02191,2518640007.0191
"11.01.2017 14:30:00.000",1.02193,1.02257,1.02159,1.02204,2767919990.5394
"11.01.2017 14:45:00.000",1.02204,1.0232,1.0219,1.02282,2810409996.0326
"11.01.2017 15:00:00.000",1.02279,1.02399,1.02275,1.02377,3544860015.8693
"11.01.2017 15:15:00.000",1.02379,1.02477,1.02377,1.02429,3395040039.0625
"11.01.2017 15:30:00.000",1.0243,1.02462,1.02342,1.02342,3297199966.4307
"11.01.2017 15:45:00.000",1.02345,1.02369,1.02272,1.02297,2675209991.4551
"11.01.2017 16:00:00.000",1.02296,1.02415,1.02289,1.02396,3963039978.0273
"11.01.2017 16:15:00.000",1.02394,1.02437,1.01944,1.01981,5553059936.5234
"11.01.2017 16:30:00.000",1.01983,1.01994,1.01766,1.0181,6828240051.2696
"11.01.2017 16:45:00.000",1.0181,1.0206,1.01688,1.02047,5261410018.9208
"11.01.2017 17:00:00.000",1.02043,1.02329,1.01985,1.02068,5209960052.4901
"11.01.2017 17:15:00.000",1.02069,1.02111,1.01653,1.01924,5154900024.414
"11.01.2017 17:30:00.000",1.01922,1.01957,1.01663,1.01695,3882469985.962
"11.01.2017 17:45:00.000",1.01693,1.01693,1.01477,1.01581,4016599990.8449
"11.01.2017 18:00:00.000",1.01582,1.01606,1.01026,1.01206,5799910003.6622
"11.01.2017 18:15:00.000",1.01207,1.01323,1.01064,1.01105,5143120010.3759
"11.01.2017 18:30:00.000",1.01106,1.01303,1.0101,1.01279,4868229995.7275
"11.01.2017 18:45:00.000",1.0128,1.01359,1.0117,1.01227,3264040008.545
"11.01.2017 19:00:00.000",1.01226,1.01284,1.01121,1.01246,2891260025.0245
"11.01.2017 19:15:00.000",1.01245,1.01395,1.01225,1.01372,2515499969.4822
"11.01.2017 19:30:00.000",1.01373,1.015,1.01351,1.01499,2112790000.9155
"11.01.2017 19:45:00.000",1.015,1.01516,1.01373,1.01473,2791369979.8584
"11.01.2017 20:00:00.000",1.01473,1.01526,1.01461,1.01496,1457480022.4304
"11.01.2017 20:15:00.000",1.01495,1.01587,1.01495,1.01518,1658329978.9428
"11.01.2017 20:30:00.000",1.01518,1.01548,1.01484,1.01518,913619995.1172
"11.01.2017 20:45:00.000",1.01518,1.01551,1.01504,1.01514,1177229988.0984
"11.01.2017 21:00:00.000",1.01514,1.01514,1.01423,1.01436,736130010.6049
"11.01.2017 21:15:00.000",1.01436,1.01437,1.01401,1.01405,489879996.2996
"11.01.2017 21:30:00.000",1.01405,1.01433,1.01382,1.01384,417059998.5125
"11.01.2017 21:45:00.000",1.01386,1.01414,1.01384,1.01405,697050004.959
"11.01.2017 22:00:00.000",1.01406,1.01412,1.01362,1.01399,486750000.9537
"11.01.2017 22:15:00.000",1.01398,1.01404,1.0137,1.01387,64919999.5994
"11.01.2017 22:30:00.000",1.01387,1.01447,1.01377,1.01395,359179996.9673
"11.01.2017 22:45:00.000",1.01393,1.01409,1.01382,1.01395,457369997.5012
"11.01.2017 23:00:00.000",1.01395,1.01426,1.0137,1.0142,545460005.7603
"11.01.2017 23:15:00.000",1.01421,1.01441,1.01396,1.01402,488520000.4577
"11.01.2017 23:30:00.000",1.01402,1.01406,1.01308,1.01308,1213579990.387
"11.01.2017 23:45:00.000",1.01308,1.0133,1.01265,1.0133,1441499999.9999
"12.01.2017 00:00:00.000",1.0133,1.01369,1.01271,1.01314,1735340011.5968
"12.01.2017 00:15:00.000",1.01317,1.01377,1.01295,1.01363,1857820007.3241
"12.01.2017 00:30:00.000",1.01362,1.01469,1.01344,1.01451,1477299983.9783
"12.01.2017 00:45:00.000",1.01449,1.01492,1.01414,1.01418,1389169990.5396
"12.01.2017 01:00:00.000",1.01418,1.01432,1.01366,1.01404,1304829998.0163
