0,14:22:06.078,2016.08.01 02:55:00  Qualquercoisa EURUSD,M1: G
0,14:22:06.078,2016.08.01 02:57:00  Qualquercoisa EURUSD,M1: B
0,14:22:06.078,2016.08.01 02:58:00  Qualquercoisa EURUSD,M1: C
0,14:22:06.078,2016.08.01 02:59:00  Qualquercoisa EURUSD,M1: time 1/8/2016 DW 5 I init price 1.11699
0,14:22:06.078,2016.08.01 03:00:00  Qualquercoisa EURUSD,M1: DW 5 E final price 1.117080 lucro 8
0,14:22:06.078,2016.08.01 03:01:00  Qualquercoisa EURUSD,M1: B
0,14:22:06.078,2016.08.01 03:02:00  Qualquercoisa EURUSD,M1: B
0,14:22:06.078,2016.08.01 03:03:00  Qualquercoisa EURUSD,M1: B
0,14:22:06.078,2016.08.01 03:04:00  Qualquercoisa EURUSD,M1: B
0,14:22:06.078,2016.08.01 03:05:00  Qualquercoisa EURUSD,M1: B
0,14:22:06.078,2016.08.01 03:06:00  Qualquercoisa EURUSD,M1: B
0,14:22:06.078,2016.08.01 03:07:00  Qualquercoisa EURUSD,M1: K
0,14:22:06.094,2016.08.01 03:09:00  Qualquercoisa EURUSD,M1: B
0,14:22:06.094,2016.08.01 03:10:00  Qualquercoisa EURUSD,M1: B
0,14:22:06.094,2016.08.01 03:11:00  Qualquercoisa EURUSD,M1: B
0,14:22:06.094,2016.08.01 03:12:00  Qualquercoisa EURUSD,M1: B
0,14:22:06.094,2016.08.01 03:13:00  Qualquercoisa EURUSD,M1: B
0,14:22:06.094,2016.08.01 03:14:00  Qualquercoisa EURUSD,M1: K
0,14:22:06.094,2016.08.01 03:15:00  Qualquercoisa EURUSD,M1: F
0,14:22:06.094,2016.08.01 03:17:00  Qualquercoisa EURUSD,M1: B
0,14:22:06.094,2016.08.01 03:18:00  Qualquercoisa EURUSD,M1: C
0,14:22:06.094,2016.08.01 03:19:00  Qualquercoisa EURUSD,M1: time 1/8/2016 UP 6 H init price 1.11700
0,14:22:06.094,2016.08.01 03:20:00  Qualquercoisa EURUSD,M1: UP 6 D final price 1.116950 lucro -4
0,14:22:06.094,2016.08.01 03:21:00  Qualquercoisa EURUSD,M1: B
0,14:22:06.094,2016.08.01 03:22:00  Qualquercoisa EURUSD,M1: B
0,14:22:06.094,2016.08.01 03:23:00  Qualquercoisa EURUSD,M1: K
0,14:22:06.094,2016.08.01 03:25:00  Qualquercoisa EURUSD,M1: B
0,14:22:06.094,2016.08.01 03:26:00  Qualquercoisa EURUSD,M1: K
0,14:22:06.094,2016.08.01 03:28:00  Qualquercoisa EURUSD,M1: B
0,14:22:06.094,2016.08.01 03:29:00  Qualquercoisa EURUSD,M1: K
0,14:22:06.094,2016.08.01 03:30:00  Qualquercoisa EURUSD,M1: F
0,14:22:06.094,2016.08.01 03:32:00  Qualquercoisa EURUSD,M1: B
0,14:22:06.094,2016.08.01 03:33:00  Qualquercoisa EURUSD,M1: B
0,14:22:06.094,2016.08.01 03:34:00  Qualquercoisa EURUSD,M1: K
0,14:22:06.094,2016.08.01 03:36:00  Qualquercoisa EURUSD,M1: J
0,14:22:06.094,2016.08.01 03:38:00  Qualquercoisa EURUSD,M1: J
0,14:22:06.094,2016.08.01 03:40:00  Qualquercoisa EURUSD,M1: B
0,14:22:06.094,2016.08.01 03:41:00  Qualquercoisa EURUSD,M1: C
0,14:22:06.094,2016.08.01 03:44:00  Qualquercoisa EURUSD,M1: B
0,14:22:06.094,2016.08.01 03:45:00  Qualquercoisa EURUSD,M1: K
0,14:22:06.094,2016.08.01 03:47:00  Qualquercoisa EURUSD,M1: B
0,14:22:06.094,2016.08.01 03:48:00  Qualquercoisa EURUSD,M1: B
0,14:22:06.094,2016.08.01 03:49:00  Qualquercoisa EURUSD,M1: B
0,14:22:06.094,2016.08.01 03:50:00  Qualquercoisa EURUSD,M1: B
0,14:22:06.094,2016.08.01 03:51:00  Qualquercoisa EURUSD,M1: B
0,14:22:06.094,2016.08.01 03:52:00  Qualquercoisa EURUSD,M1: B
0,14:22:06.094,2016.08.01 03:53:00  Qualquercoisa EURUSD,M1: J
0,14:22:06.094,2016.08.01 03:54:00  Qualquercoisa EURUSD,M1: G
0,14:22:06.094,2016.08.01 03:55:00  Qualquercoisa EURUSD,M1: G
0,14:22:06.094,2016.08.01 03:56:00  Qualquercoisa EURUSD,M1: G
0,14:22:06.094,2016.08.01 03:57:00  Qualquercoisa EURUSD,M1: G
0,14:22:06.094,2016.08.01 03:58:00  Qualquercoisa EURUSD,M1: G
0,14:22:06.094,2016.08.01 04:00:00  Qualquercoisa EURUSD,M1: J
